label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.0,0.0,0.0,-0.06413209438323975,0.03796052932739258,-0.05785949756570119,-0.11330229043960571,0.0967985987663269,-0.11013590772815007,-0.09648513793945312,0.15826576948165894,-0.15252261837191838,-0.03791022300720215,0.17078882455825806,-0.18807826419539708,-0.13657939434051514,-0.1172151267528534,-0.10926820566125173,-0.1290619969367981,0.07976603507995605,-0.16014669318862218,-0.10481923818588257,0.08646047115325928,-0.19030075748629827,-0.09623563289642334,0.03471934795379639,-0.21169112106032628,-0.06338810920715332,-0.14342808723449707,-0.10775929917760152,-0.04839491844177246,0.10414046049118042,-0.14608634491629857,-0.03831297159194946,0.08957457542419434,-0.15022837598986882,-0.03978610038757324,0.02393883466720581,-0.15516152461238164,0.012241363525390625,-0.12939822673797607,-0.11021297653384465,0.020840108394622803,0.103984534740448,-0.1366173722333457,0.01253354549407959,0.07950913906097412,-0.1115519948787238,0.00419539213180542,0.014288246631622314,-0.09399797250695485,0.0786934494972229,-0.09039103984832764,-0.12127854158349294,0.07462018728256226,0.08385354280471802,-0.14955377062030095,0.06261098384857178,0.06786105036735535,-0.14214498778052587,0.0548061728477478,0.011108547449111938,-0.13106466313071508
0,0.0,0.0,0.0,-0.08854889869689941,-0.05843794345855713,0.007901924429063456,-0.12552404403686523,-0.15016162395477295,0.009493545395855563,-0.1027727872133255,-0.2204735279083252,0.01202419749421324,-0.05708378553390503,-0.24002522230148315,0.016569316153947966,-0.08164572715759277,-0.31981489062309265,-0.004870446632082803,-0.07695874571800232,-0.3141196370124817,0.005340263945583956,-0.068095862865448,-0.27167004346847534,0.011469671269480841,-0.06522399187088013,-0.2370903491973877,0.012358248000566618,-0.01252487301826477,-0.32861101627349854,-0.012667502509827955,-0.013501137495040894,-0.31226658821105957,0.00511433905882086,-0.012531131505966187,-0.2688383162021637,0.0122548711947843,-0.012157410383224487,-0.2271714210510254,0.012537382309858458,0.05024769902229309,-0.30709779262542725,-0.017060786718900545,0.0426805317401886,-0.2883187532424927,-0.004855910549338205,0.03682190179824829,-0.2511723041534424,0.001231925910872178,0.03308334946632385,-0.21082589030265808,0.000933436501838969,0.10239976644515991,-0.2655177712440491,-0.021112678805764062,0.0940496027469635,-0.2578284442424774,-0.015925558517153604,0.08505985140800476,-0.22308027744293213,-0.006596517051036699,0.0791197121143341,-0.1862870454788208,0.001176633406032579
0,0.0,0.0,0.0,0.08646905422210693,-0.05117684602737427,-0.008420068024221905,0.13684630393981934,-0.12583184242248535,-0.017407214453939446,0.12220317125320435,-0.18729615211486816,-0.023671800455574044,0.08144259452819824,-0.20533233880996704,-0.029621206408862122,0.06002688407897949,-0.28902992606163025,-0.015964528730634697,0.09978169202804565,-0.2723724842071533,-0.025744430905703553,0.09794998168945312,-0.23041248321533203,-0.04157831724596406,0.0829780101776123,-0.20730996131896973,-0.05540640484404946,0.0017300844192504883,-0.29878920316696167,-0.018583988955739983,0.04538768529891968,-0.2905493378639221,-0.01985723171246434,0.05030018091201782,-0.24834373593330383,-0.02642665263128663,0.03477996587753296,-0.21644562482833862,-0.035597970894102104,-0.04543644189834595,-0.27772289514541626,-0.01998780872536088,-0.004707038402557373,-0.2817205488681793,-0.022228121942404755,0.005501925945281982,-0.24308401346206665,-0.020107222905878075,-0.0040517449378967285,-0.21082803606987,-0.022166069781903275,-0.08181756734848022,-0.23769637942314148,-0.021630434504274376,-0.048085808753967285,-0.2483520805835724,-0.025243131628755577,-0.0318717360496521,-0.2160460650920868,-0.01718563977492238,-0.03410792350769043,-0.18844014406204224,-0.010630086249236115
0,0.0,0.0,0.0,0.08927226066589355,-0.04873049259185791,-0.007323516402955477,0.1405014991760254,-0.12418091297149658,-0.015763143878992025,0.12488263845443726,-0.18326222896575928,-0.022326215040500585,0.08169186115264893,-0.19583523273468018,-0.028546645176227514,0.0652153491973877,-0.2910943031311035,-0.012310352977927153,0.10175657272338867,-0.28047218918800354,-0.021055203732665007,0.10185176134109497,-0.23736891150474548,-0.036064310800846044,0.08920121192932129,-0.21183159947395325,-0.048970485907609884,0.006063222885131836,-0.29774171113967896,-0.015570456963594381,0.04927247762680054,-0.29892948269844055,-0.015758207869346563,0.055212438106536865,-0.2565692663192749,-0.02194313598852915,0.040733516216278076,-0.22204509377479553,-0.030505458694513266,-0.04271364212036133,-0.27666565775871277,-0.017701591235216085,-0.0027543306350708008,-0.29004305601119995,-0.018167718183811132,0.007879555225372314,-0.2520107328891754,-0.015613008160705988,3.898143768310547e-05,-0.21716341376304626,-0.017325308975394194,-0.08214092254638672,-0.2376617193222046,-0.020133350845988218,-0.051711320877075195,-0.2571796476840973,-0.021220818963463728,-0.03566509485244751,-0.22694429755210876,-0.01200998095851702,-0.03683584928512573,-0.19927510619163513,-0.004931560122038547
0,0.0,0.0,0.0,0.07253140211105347,-0.05409759283065796,-0.007605528707685494,0.10880964994430542,-0.13673335313796997,-0.01465450717795136,0.08629566431045532,-0.20208105444908142,-0.01978916047799828,0.04988729953765869,-0.23302850127220154,-0.024181307542207264,0.06230133771896362,-0.2657276391983032,-0.012502456332626366,0.08019739389419556,-0.2663279175758362,-0.025792640882613682,0.07510644197463989,-0.22203153371810913,-0.04044990545797589,0.06496620178222656,-0.18832218647003174,-0.05080947956729176,0.006123542785644531,-0.27534976601600647,-0.01585050604033711,0.02613997459411621,-0.28449568152427673,-0.019919402214767956,0.030035018920898438,-0.24229580163955688,-0.023470011788489842,0.024285614490509033,-0.20193004608154297,-0.027973818841459774,-0.04434466361999512,-0.25741320848464966,-0.019261419090511822,-0.022044777870178223,-0.26956987380981445,-0.026371469038608097,-0.011169970035552979,-0.23036709427833557,-0.022383210497977757,-0.011707842350006104,-0.19123396277427673,-0.020198839965345883,-0.08579277992248535,-0.2235310971736908,-0.022771391335012936,-0.06675219535827637,-0.23832347989082336,-0.029722550201299214,-0.05220603942871094,-0.2065047323703766,-0.021264859723927998,-0.04938817024230957,-0.17647749185562134,-0.012493227857234501
0,0.0,0.0,0.0,0.07907217741012573,-0.05494147539138794,-0.011498300668520756,0.11417591571807861,-0.13312166929244995,-0.02082437773488266,0.08847194910049438,-0.191646546125412,-0.027607214946968384,0.051661670207977295,-0.21434539556503296,-0.033553392936212845,0.06853693723678589,-0.27347761392593384,-0.01570163977585537,0.08322322368621826,-0.2590044140815735,-0.02848646913908226,0.08016812801361084,-0.2121342420578003,-0.04410977040670616,0.07098543643951416,-0.18104684352874756,-0.05583991234443886,0.00824129581451416,-0.2795095145702362,-0.017343948905093498,0.027214407920837402,-0.2753160893917084,-0.021576895688397713,0.03071284294128418,-0.23272854089736938,-0.026958930616004295,0.022918879985809326,-0.19456899166107178,-0.03319015478037102,-0.04431992769241333,-0.257160484790802,-0.01906850499354107,-0.023418664932250977,-0.26199662685394287,-0.02610748012803299,-0.013058304786682129,-0.22381606698036194,-0.02495325853369934,-0.013885557651519775,-0.1862981617450714,-0.025034607697946853,-0.08681279420852661,-0.2188512682914734,-0.02125201312146885,-0.0673443078994751,-0.2297818660736084,-0.028755276773793526,-0.05253630876541138,-0.19845446944236755,-0.022321642686350174,-0.04961895942687988,-0.16946911811828613,-0.015190198396069832
0,0.0,0.0,0.0,0.07158833742141724,-0.055225670337677,-0.009935875984481868,0.11282175779342651,-0.13510853052139282,-0.01872975342219263,0.09465724229812622,-0.200286865234375,-0.02618279643600374,0.06252831220626831,-0.23248985409736633,-0.03250164129083544,0.05727231502532959,-0.25955790281295776,-0.013168132493845519,0.07752925157546997,-0.28426608443260193,-0.029101118075303134,0.07906198501586914,-0.2420932948589325,-0.044521551209143695,0.0714539885520935,-0.20392513275146484,-0.0536155287200728,0.0005194544792175293,-0.2652204930782318,-0.01561870202665716,0.022486448287963867,-0.30184078216552734,-0.02287055142467409,0.029584407806396484,-0.2614396810531616,-0.02736729160194784,0.024317920207977295,-0.21743637323379517,-0.0306821778440991,-0.049404144287109375,-0.24750959873199463,-0.018692655118755397,-0.0264398455619812,-0.2865183353424072,-0.026552313568643626,-0.014323770999908447,-0.251008003950119,-0.022637281196765002,-0.014508962631225586,-0.2080765962600708,-0.019319921361855563,-0.09075015783309937,-0.213919997215271,-0.022139140965990123,-0.07444179058074951,-0.253619521856308,-0.028158411013535556,-0.05774199962615967,-0.23002710938453674,-0.019116786869815883,-0.05160415172576904,-0.20001789927482605,-0.009475973064652976
0,0.0,0.0,0.0,0.028656482696533203,-0.11578810214996338,-0.00047041416621596,0.011406362056732178,-0.21343007683753967,0.0010571383558044545,-0.039184629917144775,-0.24391892552375793,0.002905033683759939,-0.08023852109909058,-0.23552560806274414,0.005630026493577134,-0.09236115217208862,-0.2670692503452301,0.008085821211693656,-0.08526498079299927,-0.2850353717803955,0.00441295273265041,-0.06936889886856079,-0.24255207180976868,-0.004700706418248046,-0.05609863996505737,-0.2026968002319336,-0.01132024413311683,-0.14513322710990906,-0.22472429275512695,0.005561715845374238,-0.13459372520446777,-0.23437350988388062,0.013920411855337989,-0.1154821515083313,-0.20243018865585327,0.012571433015523326,-0.09569478034973145,-0.1682600975036621,0.008640878290293585,-0.17847535014152527,-0.16041281819343567,0.002884717114625346,-0.166767418384552,-0.17225930094718933,0.007943924904225241,-0.14195355772972107,-0.1463598608970642,0.009808569603023898,-0.1192551851272583,-0.11621195077896118,0.008125330709276568,-0.19488069415092468,-0.08964002132415771,0.00019625512720722327,-0.1795995533466339,-0.0916823148727417,0.00011807193584445486,-0.15497839450836182,-0.07212591171264648,0.005203722898272645,-0.13633733987808228,-0.05234640836715698,0.010809956506250273
0,0.0,0.0,0.0,0.031413137912750244,-0.12143492698669434,0.004600950306794971,0.0138167142868042,-0.21731498837471008,0.009276575664571851,-0.03727161884307861,-0.2397589087486267,0.013216535816482633,-0.07729566097259521,-0.2170008420944214,0.017387109132997125,-0.09139823913574219,-0.26584678888320923,0.014649887824944585,-0.0787893533706665,-0.28936153650283813,0.015348153444520563,-0.0607602596282959,-0.2479550838470459,0.008652013982228368,-0.05074357986450195,-0.20902085304260254,0.002688482659451097,-0.14660903811454773,-0.22069156169891357,0.010378812695435613,-0.13154610991477966,-0.24156475067138672,0.0228380675190607,-0.10947233438491821,-0.21143215894699097,0.023648055526010126,-0.09339869022369385,-0.17631515860557556,0.020539578306070894,-0.1792738139629364,-0.15435445308685303,0.006565262819222539,-0.1665850579738617,-0.18121272325515747,0.014776274817577928,-0.1393415629863739,-0.15751051902770996,0.018172880890361398,-0.12009525299072266,-0.1248708963394165,0.01687728080391082,-0.1933286190032959,-0.08222132921218872,0.003297914540908664,-0.17647042870521545,-0.09740155935287476,0.005520037165425151,-0.15066784620285034,-0.08115410804748535,0.01244673717259559,-0.13453692197799683,-0.058954060077667236,0.018876655282966226
0,0.0,0.0,0.0,0.027978897094726562,-0.11837214231491089,0.0012411479962253225,0.012455523014068604,-0.21621477603912354,0.004435830063485469,-0.03656482696533203,-0.24056297540664673,0.007422142907344664,-0.07699179649353027,-0.21962720155715942,0.010904930777215327,-0.0864524245262146,-0.26458796858787537,0.012808801851534213,-0.0846024751663208,-0.2843685448169708,0.010953310190998877,-0.07352244853973389,-0.2442358136177063,0.0034680869554364335,-0.059214890003204346,-0.20780551433563232,-0.002217400573826467,-0.14244237542152405,-0.2226293981075287,0.009827403596901263,-0.13832536339759827,-0.2314581573009491,0.018961768842601145,-0.12170600891113281,-0.19918501377105713,0.01755538048531946,-0.10038489103317261,-0.16667208075523376,0.01418073034223255,-0.1782202422618866,-0.1582203209400177,0.006793790276461209,-0.1692771315574646,-0.16330957412719727,0.011858036055528487,-0.14581811428070068,-0.13563936948776245,0.011457844882571067,-0.12198060750961304,-0.10704314708709717,0.008541138156616057,-0.19693368673324585,-0.08682149648666382,0.003957504651808108,-0.18078425526618958,-0.07440215349197388,0.0024924553123497617,-0.1564367413520813,-0.05337613821029663,0.004546439986043538,-0.13694971799850464,-0.0362740159034729,0.00822606148507532
0,0.0,0.0,0.0,-0.08686220645904541,0.059719085693359375,-0.035693064230144955,-0.1885015368461609,0.043941617012023926,-0.052173498916090466,-0.19679802656173706,-0.037858784198760986,-0.06714014698809478,-0.12857484817504883,-0.09023705124855042,-0.07410718490427826,-0.22492802143096924,-0.16890281438827515,-0.006250929916859604,-0.2516136169433594,-0.11041662096977234,-0.04289038096612785,-0.19461160898208618,-0.0541040301322937,-0.06709464629238937,-0.17077481746673584,-0.07059535384178162,-0.08359929909056518,-0.19093817472457886,-0.22622516751289368,-0.008353993194759823,-0.20684468746185303,-0.16162264347076416,-0.04335506995266769,-0.1522890329360962,-0.09774589538574219,-0.04457753886526916,-0.13447868824005127,-0.11260896921157837,-0.037607192891300656,-0.14565443992614746,-0.2541353404521942,-0.02029681009298656,-0.15633225440979004,-0.19216307997703552,-0.050876356559456326,-0.11337119340896606,-0.12661799788475037,-0.035148400711477734,-0.09925633668899536,-0.14011096954345703,-0.01723694046086166,-0.09023886919021606,-0.2671113610267639,-0.03870531533902977,-0.10580790042877197,-0.21402496099472046,-0.05254088332003448,-0.08392375707626343,-0.1583346724510193,-0.042537331479252316,-0.07359647750854492,-0.16209983825683594,-0.030738899382413365
0,0.0,0.0,0.0,-0.08613330125808716,0.06112205982208252,-0.03667105147485472,-0.18584102392196655,0.05083960294723511,-0.055327770950839295,-0.1939118504524231,-0.030622661113739014,-0.07224992820863463,-0.12639403343200684,-0.08550292253494263,-0.08133569517974593,-0.23037612438201904,-0.1657026708126068,-0.01433348348234631,-0.2528536319732666,-0.10499301552772522,-0.05113133201246001,-0.19379806518554688,-0.049797236919403076,-0.07465043077115752,-0.16941845417022705,-0.06349557638168335,-0.09113256046418883,-0.19565826654434204,-0.22608613967895508,-0.016595683711216225,-0.20675086975097656,-0.1541464924812317,-0.05040219956879355,-0.1499006152153015,-0.08811730146408081,-0.05011973688249327,-0.13256621360778809,-0.1021881103515625,-0.043755357804343475,-0.14737510681152344,-0.2548193335533142,-0.028215156587407364,-0.15582114458084106,-0.19136181473731995,-0.05800974899773337,-0.11155778169631958,-0.12229669094085693,-0.03973996797446944,-0.09706592559814453,-0.13193881511688232,-0.021372629048869385,-0.08868861198425293,-0.2673497796058655,-0.046414432766482605,-0.10159039497375488,-0.2165256142616272,-0.06110345357899405,-0.08213633298873901,-0.1593140959739685,-0.05019001820926405,-0.07367771863937378,-0.15924102067947388,-0.03812182480339743
